code_departement_code_commune;nom_commune;Population;code_departement;code_region
02424;Leury;104;2;32
02425;Leuze;175;2;32
02426;Levergies;550;2;32
02427;Lhuys;139;2;32
02428;Licy-Clignon;76;2;32
02429;Lierval;123;2;32
02430;Liesse-Notre-Dame;1400;2;32
02431;Liez;392;2;32
02432;Limé;194;2;32
02433;Lislet;229;2;32
02435;Logny-lès-Aubenton;79;2;32
02438;Longpont;258;2;32
02439;Les Septvallons;1197;2;32
02440;Lor;138;2;32
02441;Louâtre;191;2;32
02442;Loupeigne;91;2;32
02443;Lucy-le-Bocage;209;2;32
02444;Lugny;121;2;32
02445;Luzoir;288;2;32
02446;Ly-Fontaine;119;2;32
02447;Maast-et-Violaine;152;2;32
02448;Mâchecourt;125;2;32
02449;Macogny;69;2;32
02450;Macquigny;370;2;32
02451;Magny-la-Fosse;125;2;32
02452;Maissemy;246;2;32
02453;Maizy;412;2;32
02454;La Malmaison;407;2;32
02455;Malzy;205;2;32
02456;Manicamp;303;2;32
02457;Marchais;414;2;32
02458;Dhuys et Morin-en-Brie;837;2;32
02459;Marcy;169;2;32
02460;Marcy-sous-Marle;202;2;32
02461;Marest-Dampcourt;389;2;32
02462;Mareuil-en-Dôle;233;2;32
02463;Marfontaine;91;2;32
02464;Margival;367;2;32
02465;Marigny-en-Orxois;520;2;32
02466;Marizy-Sainte-Geneviève;133;2;32
02467;Marizy-Saint-Mard;52;2;32
02468;Marle;2264;2;32
02469;Marly-Gomont;498;2;32
02470;Martigny;447;2;32
02471;Martigny-Courpierre;137;2;32
02472;Mauregny-en-Haye;416;2;32
02473;Mayot;216;2;32
02474;Mennessis;396;2;32
02476;Mennevret;683;2;32
02477;Mercin-et-Vaux;985;2;32
02478;Merlieux-et-Fouquerolles;269;2;32
02480;Mesbrecourt-Richecourt;315;2;32
02481;Mesnil-Saint-Laurent;489;2;32
02482;Meurival;55;2;32
02483;Mézières-sur-Oise;523;2;32
02484;Mézy-Moulins;530;2;32
02485;Missy-aux-Bois;98;2;32
02486;Missy-lès-Pierrepont;108;2;32
02487;Missy-sur-Aisne;636;2;32
02488;Molain;158;2;32
02489;Molinchart;349;2;32
02490;Monampteuil;129;2;32
02491;Monceau-le-Neuf-et-Faucouzy;333;2;32
02492;Monceau-lès-Leups;462;2;32
02493;Monceau-le-Waast;230;2;32
02494;Monceau-sur-Oise;129;2;32
02495;Mondrepuis;1061;2;32
02496;Monnes;101;2;32
02497;Mons-en-Laonnois;1183;2;32
02498;Montaigu;776;2;32
02499;Montbavin;45;2;32
02500;Montbrehain;829;2;32
02501;Montchâlons;95;2;32
02502;Montcornet;1333;2;32
02503;Mont-d'Origny;833;2;32
02504;Montescourt-Lizerolles;1644;2;32
02505;Montfaucon;211;2;32
02506;Montgobert;201;2;32
02507;Montgru-Saint-Hilaire;32;2;32
02508;Monthenault;157;2;32
02509;Monthiers;156;2;32
02510;Monthurel;153;2;32
02511;Montigny-en-Arrouaise;299;2;32
02512;Montigny-l'Allier;275;2;32
02513;Montigny-le-Franc;140;2;32
02514;Montigny-Lengrain;719;2;32
02515;Montigny-lès-Condé;61;2;32
02516;Montigny-sous-Marle;68;2;32
02517;Montigny-sur-Crécy;304;2;32
02518;Montlevon;306;2;32
02519;Montloué;190;2;32
02520;Mont-Notre-Dame;748;2;32
02521;Montreuil-aux-Lions;1378;2;32
02522;Mont-Saint-Jean;76;2;32
02523;Mont-Saint-Martin;73;2;32
02524;Mont-Saint-Père;709;2;32
02525;Morcourt;590;2;32
02526;Morgny-en-Thiérache;102;2;32
02527;Morsain;467;2;32
02528;Mortefontaine;233;2;32
02529;Mortiers;179;2;32
02530;Moulins;79;2;32
02531;Moussy-Verneuil;119;2;32
02532;MoÃ¿-de-l'Aisne;1004;2;32
02533;Muret-et-Crouttes;119;2;32
02534;Muscourt;49;2;32
02535;Nampcelles-la-Cour;118;2;32
02536;Nampteuil-sous-Muret;104;2;32
02537;Nanteuil-la-Fosse;203;2;32
02538;Nanteuil-Notre-Dame;70;2;32
02539;Nauroy;710;2;32
02540;Nesles-la-Montagne;1263;2;32
02541;Neufchâtel-sur-Aisne;427;2;32
02542;Neuflieux;84;2;32
02543;Neuilly-Saint-Front;2100;2;32
02544;Neuve-Maison;630;2;32
02545;La Neuville-Bosmont;189;2;32
02546;La Neuville-en-Beine;197;2;32
02547;La Neuville-Housset;67;2;32
02548;La Neuville-lès-Dorengt;384;2;32
02549;Neuville-Saint-Amand;871;2;32
02550;Neuville-sur-Ailette;118;2;32
02551;Neuville-sur-Margival;115;2;32
02552;Neuvillette;196;2;32
02553;Nizy-le-Comte;248;2;32
02554;Nogentel;1093;2;32
02555;Nogent-l'Artaud;2154;2;32
02556;Noircourt;82;2;32
02557;Noroy-sur-Ourcq;127;2;32
02558;Le Nouvion-en-Thiérache;2585;2;32
02559;Nouvion-et-Catillon;466;2;32
02560;Nouvion-le-Comte;250;2;32
02561;Nouvion-le-Vineux;157;2;32
02562;Nouvron-Vingré;214;2;32
02563;Noyales;167;2;32
02564;Noyant-et-Aconin;500;2;32
02565;Œuilly;294;2;32
02566;Ognes;1127;2;32
02567;Ohis;287;2;32
02568;Oigny-en-Valois;166;2;32
02569;Oisy;474;2;32
02570;Ollezy;177;2;32
02571;Omissy;792;2;32
02572;Orainville;511;2;32
02573;Orgeval;61;2;32
02574;Origny-en-Thiérache;1460;2;32
02575;Origny-Sainte-Benoite;1684;2;32
02576;Osly-Courtil;338;2;32
02577;Ostel;91;2;32
02578;Oulches-la-Vallée-Foulon;87;2;32
02579;Oulchy-la-Ville;134;2;32
02580;Oulchy-le-Château;826;2;32
02581;Paars;324;2;32
02582;Paissy;78;2;32
02583;Pancy-Courtecon;56;2;32
02584;Papleux;127;2;32
02585;Parcy-et-Tigny;266;2;32
02586;Parfondeval;145;2;32
02587;Parfondru;362;2;32
02588;Pargnan;70;2;32
02589;Pargny-Filain;261;2;32
02590;Pargny-la-Dhuys;173;2;32
02591;Pargny-les-Bois;136;2;32
02592;Parpeville;196;2;32
02593;Pasly;1085;2;32
02594;Passy-en-Valois;138;2;32
02595;Passy-sur-Marne;133;2;32
02596;Pavant;778;2;32
02598;Pernant;687;2;32
02599;Pierremande;258;2;32
02600;Pierrepont;352;2;32
02601;Pignicourt;199;2;32
02602;Pinon;1725;2;32
02604;Pithon;85;2;32
02605;Pleine-Selve;197;2;32
02606;Le Plessier-Huleu;73;2;32
02607;Ploisy;81;2;32
02608;Plomion;475;2;32
02609;Ployart-et-Vaurseine;20;2;32
02610;Pommiers;747;2;32
02612;Pont-Arcy;128;2;32
02613;Pontavert;616;2;32
02614;Pontru;272;2;32
02615;Pontruet;365;2;32
02616;Pont-Saint-Mard;214;2;32
02617;Pouilly-sur-Serre;512;2;32
02618;Prémont;706;2;32
02619;Prémontré;658;2;32
02620;Presles-et-Boves;356;2;32
02621;Presles-et-Thierny;394;2;32
02622;Priez;54;2;32
02623;Prisces;100;2;32
02624;Proisy;341;2;32
02625;Proix;144;2;32
02626;Prouvais;341;2;32
02627;Proviseux-et-Plesnoy;126;2;32
02628;Puiseux-en-Retz;223;2;32
02629;Puisieux-et-Clanlieu;323;2;32
02631;Quierzy;416;2;32
02632;Quincy-Basse;58;2;32
02633;Quincy-sous-le-Mont;60;2;32
02634;Raillimont;86;2;32
02635;Ramicourt;151;2;32
02636;Regny;204;2;32
02637;Remaucourt;303;2;32
02638;Remies;238;2;32
02639;Remigny;353;2;32
02640;Renansart;161;2;32
02641;Renneval;115;2;32
02642;Résigny;176;2;32
02643;Ressons-le-Long;777;2;32
02644;Retheuil;359;2;32
02645;Reuilly-Sauvigny;201;2;32
02647;Ribeauville;60;2;32
02648;Ribemont;1975;2;32
02649;Rocourt-Saint-Martin;311;2;32
02650;Rocquigny;363;2;32
02651;Rogécourt;107;2;32
02652;Rogny;105;2;32
02653;Romeny-sur-Marne;513;2;32
02654;Romery;83;2;32
02655;Ronchères;135;2;32
02656;Roucy;404;2;32
02657;Rougeries;254;2;32
02658;Roupy;244;2;32
02659;Rouvroy;517;2;32
02660;Rouvroy-sur-Serre;40;2;32
02661;Royaucourt-et-Chailvet;257;2;32
02662;Rozet-Saint-Albin;331;2;32
02663;Rozières-sur-Crise;226;2;32
02664;Rozoy-Bellevalle;126;2;32
02665;Grand-Rozoy;305;2;32
02666;Rozoy-sur-Serre;1019;2;32
02667;Saconin-et-Breuil;209;2;32
02668;Sains-Richaumont;1078;2;32
02670;Saint-Algis;151;2;32
02671;Saint-Aubin;292;2;32
02672;Saint-Bandry;265;2;32
02673;Saint-Christophe-Ã -Berry;451;2;32
02674;Saint-Clément;48;2;32
02675;Sainte-Croix;134;2;32
02676;Saint-Erme-Outre-et-Ramecourt;1756;2;32
02677;Saint-Eugène;243;2;32
02678;Sainte-Geneviève;68;2;32
02679;Saint-Gengoulph;154;2;32
02680;Saint-Gobain;2331;2;32
02681;Saint-Gobert;284;2;32
02682;Saint-Mard;117;2;32
02683;Saint-Martin-Rivière;113;2;32
02684;Saint-Michel;3371;2;32
02685;Saint-Nicolas-aux-Bois;121;2;32
02686;Saint-Paul-aux-Bois;377;2;32
02687;Saint-Pierre-Aigle;342;2;32
02688;Saint-Pierre-lès-Franqueville;52;2;32
02689;Saint-Pierremont;42;2;32
02690;Sainte-Preuve;81;2;32
02691;Saint-Quentin;54851;2;32
02693;Saint-Rémy-Blanzy;224;2;32
02694;Saint-Simon;651;2;32
02695;Saint-Thibaut;81;2;32
02696;Saint-Thomas;79;2;32
02697;Samoussy;389;2;32
02698;Sancy-les-Cheminots;103;2;32
02699;Saponay;283;2;32
02701;Saulchery;716;2;32
02702;Savy;624;2;32
02703;Seboncourt;1096;2;32
02704;Selens;251;2;32
02705;La Selve;216;2;32
02706;Septmonts;577;2;32
02707;Septvaux;181;2;32
02708;Sequehart;223;2;32
02709;Serain;415;2;32
02710;Seraucourt-le-Grand;760;2;32
02711;Serches;300;2;32
02712;Sergy;145;2;32
02713;Seringes-et-Nesles;274;2;32
02714;Sermoise;360;2;32
02715;Serval;48;2;32
02716;Servais;295;2;32
02717;Séry-lès-Mézières;603;2;32
02718;Silly-la-Poterie;124;2;32
02719;Sinceny;2069;2;32
02720;Sissonne;2108;2;32
02721;Sissy;478;2;32
02722;Soissons;29363;2;32
02723;Soize;99;2;32
02724;Sommelans;62;2;32
02725;Sommeron;145;2;32
02726;Sommette-Eaucourt;184;2;32
02727;Sons-et-Ronchères;224;2;32
02728;Sorbais;268;2;32
02729;Soucy;82;2;32
02730;Soupir;273;2;32
02731;Le Sourd;173;2;32
02732;Surfontaine;104;2;32
02734;Taillefontaine;280;2;32
02735;Tannières;17;2;32
02736;Tartiers;172;2;32
02737;Tavaux-et-Pontséricourt;564;2;32
02738;Tergnier;13788;2;32
02739;Terny-Sorny;342;2;32
02740;Thenailles;227;2;32
02741;Thenelles;544;2;32
02742;Thiernu;114;2;32
02743;Le Thuel;159;2;32
02744;Torcy-en-Valois;74;2;32
02745;Toulis-et-Attencourt;122;2;32
02746;Travecy;666;2;32
02747;Trefcon;83;2;32
02748;Trélou-sur-Marne;963;2;32
02749;TroÃ«snes;226;2;32
02750;Trosly-Loire;591;2;32
02751;Trucy;146;2;32
02752;Tugny-et-Pont;286;2;32
02753;Tupigny;332;2;32
02754;Ugny-le-Gay;188;2;32
02755;Urcel;599;2;32
02756;Urvillers;696;2;32
02757;Vadencourt;537;2;32
02758;Vailly-sur-Aisne;2049;2;32
02759;La Vallée-au-Blé;373;2;32
02760;La Vallée-Mulâtre;145;2;32
02761;Variscourt;215;2;32
02762;Vassens;144;2;32
02763;Vasseny;223;2;32
02764;Vassogne;91;2;32
02765;Vaucelles-et-Beffecourt;256;2;32
02766;Vaudesson;241;2;32
02767;Vauxrezis;325;2;32
02768;Vauxaillon;548;2;32
02769;Vaux-Andigny;912;2;32
02770;Vauxbuin;808;2;32
02772;Vaux-en-Vermandois;161;2;32
02773;Vauxtin;39;2;32
02774;Vendelles;119;2;32
02775;Vendeuil;953;2;32
02776;Vendhuile;570;2;32
02777;Vendières;149;2;32
02778;Vendresse-Beaulne;98;2;32
02779;Vénérolles;222;2;32
02780;Venizel;1395;2;32
02781;Verdilly;469;2;32
02782;Le Verguier;222;2;32
02783;Grand-Verly;138;2;32
02784;Petit-Verly;138;2;32
02785;Vermand;1130;2;32
02786;Verneuil-sous-Coucy;129;2;32
02787;Verneuil-sur-Serre;260;2;32
02788;Versigny;467;2;32
02789;Vervins;2683;2;32
02790;Vesles-et-Caumont;241;2;32
02791;Veslud;265;2;32
02792;Veuilly-la-Poterie;164;2;32
02793;Vézaponin;120;2;32
02794;Vézilly;192;2;32
02795;Vic-sur-Aisne;1636;2;32
02796;Vichel-Nanteuil;83;2;32
02797;Viel-Arcy;173;2;32
02798;Viels-Maisons;1240;2;32
02799;Vierzy;416;2;32
02800;Viffort;318;2;32
02801;Vigneux-Hocquet;275;2;32
02802;La Ville-aux-Bois-lès-Dizy;209;2;32
02803;La Ville-aux-Bois-lès-Pontavert;151;2;32
02804;Villemontoire;189;2;32
02805;Villeneuve-Saint-Germain;2593;2;32
02806;Villeneuve-sur-Fère;299;2;32
02807;Villequier-Aumont;680;2;32
02808;Villeret;294;2;32
02809;Villers-Agron-Aiguizy;72;2;32
02810;Villers-Cotterêts;10841;2;32
02812;Villers-Hélon;213;2;32
02813;Villers-le-Sec;260;2;32
02814;Villers-lès-Guise;162;2;32
02815;Villers-Saint-Christophe;447;2;32
02816;Villers-sur-Fère;537;2;32
02817;Ville-Savoye;83;2;32
02818;Villiers-Saint-Denis;1177;2;32
02819;Vincy-Reuil-et-Magny;117;2;32
02820;Viry-Noureuil;1731;2;32
02821;Vivaise;701;2;32
02822;Vivières;403;2;32
02823;Voharies;74;2;32
02824;Vorges;383;2;32
02826;Voulpaix;363;2;32
02827;Voyenne;317;2;32
02828;Vregny;94;2;32
02829;Vuillery;43;2;32
02830;Wassigny;971;2;32
02831;Watigny;385;2;32
02832;Wiège-Faty;194;2;32
02833;Wimy;515;2;32
02834;Wissignicourt;175;2;32
03001;Abrest;2964;3;84
03002;Agonges;321;3;84
03003;Ainay-le-Château;1014;3;84
03004;Andelaroche;260;3;84
03005;Archignat;341;3;84
03006;Arfeuilles;650;3;84
03007;Arpheuilles-Saint-Priest;364;3;84
03008;Arronnes;386;3;84
03009;Aubigny;171;3;84
03010;Audes;437;3;84
03011;AurouÃ«r;430;3;84
03012;Autry-Issards;328;3;84
03013;Avermes;4049;3;84
03014;Avrilly;139;3;84
03015;Bagneux;339;3;84
03016;Barberier;145;3;84
03017;Barrais-Bussolles;195;3;84
03018;Bayet;699;3;84
03019;Beaulon;1664;3;84
03020;Beaune-d'Allier;301;3;84
03021;Bègues;226;3;84
03022;Bellenaves;1014;3;84
03023;Bellerive-sur-Allier;8972;3;84
03024;Bert;243;3;84
03025;Bessay-sur-Allier;1359;3;84
03026;Besson;779;3;84
03027;Bézenet;952;3;84
03028;Billezois;371;3;84
03029;Billy;795;3;84
03030;Biozat;871;3;84
03031;Bizeneuille;300;3;84
03032;Blomard;246;3;84
03033;Bost;185;3;84
03034;Boucé;508;3;84
03035;Le Bouchaud;216;3;84
03036;Bourbon-l'Archambault;2644;3;84
03037;Braize;261;3;84
03038;Bransat;529;3;84
03039;Bresnay;391;3;84
03040;Bressolles;1164;3;84
03041;Le Brethon;331;3;84
03042;Le Breuil;547;3;84
03043;Broût-Vernet;1264;3;84
03044;Brugheas;1552;3;84
03045;Busset;867;3;84
03046;Buxières-les-Mines;1049;3;84
03047;La Celle;416;3;84
03048;Cérilly;1329;3;84
03049;Cesset;438;3;84
03050;La Chabanne;189;3;84
03051;Chambérat;307;3;84
03052;Chamblet;1122;3;84
03053;Chantelle;1127;3;84
03054;Chapeau;243;3;84
03055;La Chapelaude;983;3;84
03056;La Chapelle;389;3;84
03057;La Chapelle-aux-Chasses;207;3;84
03058;Chappes;244;3;84
03059;Chareil-Cintrat;366;3;84
03060;Charmeil;1047;3;84
03061;Charmes;400;3;84
03062;Charroux;368;3;84
03063;Chassenard;1048;3;84
03064;Château-sur-Allier;181;3;84
03065;Châtel-de-Neuvre;553;3;84
03066;Châtel-Montagne;329;3;84
03067;Châtelperron;142;3;84
03068;Châtelus;105;3;84
03069;Châtillon;318;3;84
03070;Chavenon;134;3;84
03071;Chavroches;251;3;84
03072;Chazemais;504;3;84
03073;Chemilly;649;3;84
03074;Chevagnes;671;3;84
03075;Chezelle;170;3;84
03076;Chézy;234;3;84
03077;Chirat-l'Eglise;131;3;84
03078;Chouvigny;239;3;84
03079;Cindré;311;3;84
03080;Cognat-Lyonne;702;3;84
03081;Colombier;339;3;84
03082;Commentry;6321;3;84
03083;Contigny;593;3;84
03084;Cosne-d'Allier;2065;3;84
03085;Coulandon;701;3;84
03086;Coulanges;329;3;84
03087;Couleuvre;604;3;84
03088;Courçais;322;3;84
03089;Coutansouze;153;3;84
03090;Couzon;313;3;84
03091;Créchy;447;3;84
03092;Cressanges;641;3;84
03093;Creuzier-le-Neuf;1212;3;84
03094;Creuzier-le-Vieux;3399;3;84
03095;Cusset;12955;3;84
03096;Deneuille-lès-Chantelle;87;3;84
03097;Deneuille-les-Mines;369;3;84
03098;Désertines;4546;3;84
03099;Deux-Chaises;402;3;84
03100;Diou;1416;3;84
03101;Domérat;8895;3;84
03102;Dompierre-sur-Besbre;3091;3;84
03103;Le Donjon;1090;3;84
03104;Doyet;1201;3;84
03105;Droiturier;364;3;84
03106;Durdat-Larequille;1421;3;84
03107;Ebreuil;1297;3;84
03108;Echassières;382;3;84
03109;Escurolles;813;3;84
03110;Espinasse-Vozelle;994;3;84
03111;Estivareilles;1136;3;84
03112;Etroussat;677;3;84
03113;Ferrières-sur-Sichon;552;3;84
03114;La Ferté-Hauterive;286;3;84
03115;Fleuriel;348;3;84
03116;Fourilles;196;3;84
03117;Franchesse;487;3;84
03118;Gannat;6027;3;84
03119;Gannay-sur-Loire;417;3;84
03120;Garnat-sur-Engièvre;722;3;84
03121;Gennetines;664;3;84
03122;Gipcy;242;3;84
03124;Gouise;222;3;84
03125;La Guillermie;126;3;84
03126;Hauterive;1180;3;84
03127;Hérisson;630;3;84
03128;Huriel;2702;3;84
03129;Hyds;325;3;84
03130;Isle-et-Bardais;285;3;84
03131;Isserpent;563;3;84
03132;Jaligny-sur-Besbre;574;3;84
03133;Jenzat;529;3;84
03134;Laféline;196;3;84
03135;Lalizolle;416;3;84
03136;Lamaids;240;3;84
03137;Langy;277;3;84
03138;Lapalisse;3217;3;84
03139;Laprugne;324;3;84
03140;Lavault-Sainte-Anne;1187;3;84
03141;Lavoine;151;3;84
03142;Lenax;247;3;84
03143;Lételon;95;3;84
03144;Liernolles;219;3;84
03145;Lignerolles;749;3;84
03146;Limoise;189;3;84
03147;Loddes;169;3;84
03148;Loriges;355;3;84
03149;Louchy-Montfand;457;3;84
03150;Louroux-Bourbonnais;210;3;84
03151;Louroux-de-Beaune;162;3;84
03152;Louroux-de-Bouble;238;3;84
03154;Luneau;280;3;84
03155;Lurcy-Lévis;1923;3;84
03156;Lusigny;1742;3;84
03157;Magnet;1043;3;84
03158;Haut-Bocage;890;3;84
03159;Malicorne;795;3;84
03160;Marcenat;414;3;84
03161;Marcillat-en-Combraille;929;3;84
03162;Marigny;208;3;84
03163;Mariol;773;3;84
03164;Le Mayet-d'Ecole;275;3;84
03165;Le Mayet-de-Montagne;1470;3;84
03166;Mazerier;311;3;84
03167;Mazirat;290;3;84
03168;Meaulne-Vitray;921;3;84
03169;Meillard;337;3;84
03170;Meillers;135;3;84
03171;Mercy;255;3;84
03172;Mesples;124;3;84
03173;Molinet;1175;3;84
03174;Molles;939;3;84
03175;Monestier;290;3;84
03176;Monétay-sur-Allier;551;3;84
03177;Monétay-sur-Loire;256;3;84
03178;MontaiguÃ«t-en-Forez;304;3;84
03179;Montaigu-le-Blin;307;3;84
03180;Montbeugny;673;3;84
03181;Montcombroux-les-Mines;299;3;84
03182;Monteignet-sur-l'Andelot;264;3;84
03183;Le Montet;473;3;84
03184;Montilly;513;3;84
03185;Montluçon;35431;3;84
03186;Montmarault;1545;3;84
03187;Montoldre;639;3;84
03188;Montord;220;3;84
03189;Montvicq;739;3;84
03190;Moulins;19788;3;84
03191;Murat;288;3;84
03192;Nades;153;3;84
03193;Nassigny;191;3;84
03194;Naves;127;3;84
03195;Néris-les-Bains;2664;3;84
03196;Neuilly-en-Donjon;224;3;84
03197;Neuilly-le-Réal;1485;3;84
03198;Neure;187;3;84
03200;Neuvy;1776;3;84
03201;Nizerolles;317;3;84
03202;Noyant-d'Allier;618;3;84
03203;Paray-le-Frésil;396;3;84
03204;Paray-sous-Briailles;641;3;84
03205;Périgny;451;3;84
03206;La Petite-Marche;174;3;84
03207;Pierrefitte-sur-Loire;525;3;84
03208;Le Pin;432;3;84
03209;PoÃ«zat;154;3;84
03210;Pouzy-Mésangy;409;3;84
03211;Prémilhat;2556;3;84
03212;Quinssaines;1537;3;84
03213;Reugny;256;3;84
03214;Rocles;385;3;84
03215;Rongères;558;3;84
03216;Ronnet;175;3;84
03217;Saint-Angel;796;3;84
03218;Saint-Aubin-le-Monial;280;3;84
03219;Saint-Bonnet-de-Four;220;3;84
03220;Saint-Bonnet-de-Rochefort;725;3;84
03221;Saint-Bonnet-Tronçais;738;3;84
03222;Saint-Caprais;95;3;84
03223;Saint-Christophe;455;3;84
03224;Saint-Clément;295;3;84
03225;Saint-Désiré;454;3;84
03226;Saint-Didier-en-Donjon;255;3;84
03227;Saint-Didier-la-Forêt;381;3;84
03228;Saint-Eloy-d'Allier;38;3;84
03229;Saint-Ennemond;630;3;84
03230;Saint-Etienne-de-Vicq;542;3;84
03231;Saint-Fargeol;193;3;84
03232;Saint-Félix;312;3;84
03233;Saint-Genest;403;3;84
03234;Saint-Gérand-de-Vaux;384;3;84
03235;Saint-Gérand-le-Puy;979;3;84
03236;Saint-Germain-des-Fossés;3724;3;84
03237;Saint-Germain-de-Salles;436;3;84
03238;Saint-Hilaire;538;3;84
03239;Saint-Léger-sur-Vouzance;274;3;84
03240;Saint-Léon;554;3;84
03241;Saint-Léopardin-d'Augy;414;3;84
03242;Saint-Loup;582;3;84
03243;Saint-Marcel-en-Murat;127;3;84
03244;Saint-Marcel-en-Marcillat;130;3;84
03245;Saint-Martin-des-Lais;125;3;84
03246;Saint-Martinien;606;3;84
03247;Saint-Menoux;1139;3;84
03248;Saint-Nicolas-des-Biefs;167;3;84
03249;Saint-Palais;164;3;84
03250;Saint-Pierre-Laval;355;3;84
03251;Saint-Plaisir;385;3;84
03252;Saint-Pont;692;3;84
03253;Saint-Pourçain-sur-Besbre;389;3;84
03254;Saint-Pourçain-sur-Sioule;5339;3;84
03255;Saint-Priest-d'Andelot;147;3;84
03256;Saint-Priest-en-Murat;219;3;84
03257;Saint-Prix;826;3;84
03258;Saint-Rémy-en-Rollat;1763;3;84
03259;Saint-Sauvier;341;3;84
03260;Saint-Sornin;229;3;84
03261;Sainte-Thérence;185;3;84
03262;Saint-Victor;2130;3;84
03263;Saint-Voir;202;3;84
03264;Saint-Yorre;2623;3;84
03265;Saligny-sur-Roudon;749;3;84
03266;Sanssat;280;3;84
03267;Saulcet;688;3;84
03268;Saulzet;389;3;84
03269;Sauvagny;87;3;84
03270;Sazeret;148;3;84
03271;Serbannes;837;3;84
03272;Servilly;289;3;84
03273;Seuillet;507;3;84
03274;Sorbier;324;3;84
03275;Souvigny;1796;3;84
03276;Sussat;108;3;84
03277;Target;259;3;84
03278;Taxat-Senat;195;3;84
03279;Teillet-Argenty;566;3;84
03280;Terjat;191;3;84
03281;Le Theil;394;3;84
03282;Theneuille;385;3;84
03283;Thiel-sur-Acolin;1083;3;84
03284;Thionne;299;3;84
03285;Tortezais;186;3;84
03286;Toulon-sur-Allier;1158;3;84
03287;Treban;388;3;84
03288;Treignat;392;3;84
03289;Treteau;526;3;84
03290;Trévol;1689;3;84
03291;Trézelles;428;3;84
03292;Tronget;891;3;84
03293;Urçay;293;3;84
03294;Ussel-d'Allier;169;3;84
03295;Valignat;76;3;84
03296;Valigny;388;3;84
03297;Vallon-en-Sully;1564;3;84
03298;Varennes-sur-Allier;3691;3;84
03299;Varennes-sur-Tèche;237;3;84
03300;Vaumas;546;3;84
03301;Vaux;1192;3;84
03302;Veauce;40;3;84
03303;Venas;246;3;84
03304;Vendat;2308;3;84
03305;Verneix;608;3;84
03306;Le Vernet;1970;3;84
03307;Verneuil-en-Bourbonnais;239;3;84
03308;Vernusse;156;3;84
03309;Le Veurdre;464;3;84
03310;Vichy;25302;3;84
03311;Vicq;312;3;84
03312;Vieure;284;3;84
03313;Le Vilhain;284;3;84
03314;Villebret;1358;3;84
03315;Villefranche-d'Allier;1320;3;84
03316;Villeneuve-sur-Allier;1089;3;84
03317;Viplaix;302;3;84
03319;Voussac;494;3;84
03320;Ygrande;793;3;84
03321;Yzeure;13355;3;84
04001;Aiglun;1460;4;93
04004;Allemagne-en-Provence;576;4;93
04005;Allons;135;4;93
04006;Allos;832;4;93
04007;Angles;67;4;93
04008;Annot;1066;4;93
04009;Archail;14;4;93
04012;Aubenas-les-Alpes;95;4;93
04013;Aubignosc;620;4;93
04016;Authon;63;4;93
04017;Auzet;104;4;93
04018;Banon;1043;4;93
04019;Barcelonnette;2762;4;93
04020;Barles;135;4;93
04021;Barras;151;4;93
04022;Barrême;425;4;93
04023;Bayons;193;4;93
04024;Beaujeu;130;4;93
04025;Beauvezer;400;4;93
04026;Bellaffaire;142;4;93
04027;Bevons;308;4;93
04028;Beynes;131;4;93
04030;Blieux;57;4;93
04031;Bras-d'Asse;567;4;93
04032;Braux;127;4;93
04033;Ubaye-Serre-Ponçon;785;4;93
04034;La Brillanne;1139;4;93
04035;Brunet;296;4;93
04036;Le Brusquet;988;4;93
04037;Le Caire;75;4;93
04039;Castellane;1509;4;93
04040;Le Castellard-Mélan;64;4;93
04041;Le Castellet;305;4;93
04042;Castellet-lès-Sausses;139;4;93
04043;Val-de-Chalvagne;89;4;93
04045;Céreste;1227;4;93
04046;Le Chaffaut-Saint-Jurson;794;4;93
04047;Champtercier;868;4;93
04049;Château-Arnoux-Saint-Auban;5197;4;93
04050;Châteaufort;27;4;93
04051;Châteauneuf-Miravail;74;4;93
04053;Châteauneuf-Val-Saint-Donat;512;4;93
04054;Châteauredon;75;4;93
04055;Chaudon-Norante;188;4;93
04057;Clamensane;179;4;93
04058;Claret;278;4;93
04059;Clumanc;221;4;93
04061;Colmars;487;4;93
04062;La Condamine-Châtelard;153;4;93
04063;Corbières-en-Provence;1251;4;93
04065;Cruis;639;4;93
